date,cash,positions_count,total_value,return,daily_return,cumulative_max,drawdown
2025-05-12 00:00:00-04:00,1097498.3046913147,0,1097498.3046913147,9.74983046913147,0.318551765680275,1097498.3046913147,0.0
2025-05-13 00:00:00-04:00,583360.8058357239,8,1097498.3046913147,9.74983046913147,0.0,1097498.3046913147,0.0
2025-05-14 00:00:00-04:00,986030.8087730408,2,1084045.8081626892,8.404580816268915,-1.2257418960122335,1097498.3046913147,-1.2257418960122335
2025-05-15 00:00:00-04:00,957283.3093070984,3,1084548.3106040955,8.45483106040954,0.04635435491955331,1097498.3046913147,-1.1799557258415638
2025-05-16 00:00:00-04:00,921643.3089637756,4,1085155.8106803894,8.515581068038935,0.05601410931668216,1097498.3046913147,-1.1246025582150487
2025-05-19 00:00:00-04:00,753480.8066749573,5,1085123.308506012,8.512330850601192,-0.002995161990337891,1097498.3046913147,-1.127564036537021
2025-05-20 00:00:00-04:00,1006420.8053016663,1,1086815.8019447327,8.68158019447327,0.15597245266538717,1097498.3046913147,-0.9733502731547827
2025-05-21 00:00:00-04:00,1006420.8053016663,1,1082165.8080482483,8.216580804824837,-0.42785482950871145,1097498.3046913147,-1.3970405765117655
2025-05-22 00:00:00-04:00,1037870.809879303,1,1080588.3086585999,8.058830865859989,-0.1457724295035323,1097498.3046913147,-1.540776506025765
2025-05-23 00:00:00-04:00,1037870.809879303,1,1079988.3101844788,7.998831018447872,-0.055525168032388716,1097498.3046913147,-1.595446155314184
2025-05-27 00:00:00-04:00,1081095.808353424,0,1081095.808353424,8.109580835342411,0.10254723671556665,1097498.3046913147,-1.494535004544184
2025-05-28 00:00:00-04:00,1012088.3086585999,1,1081095.808353424,8.109580835342411,0.0,1097498.3046913147,-1.494535004544184
2025-05-29 00:00:00-04:00,1017778.3111000061,1,1078818.3120155334,7.8818312015533465,-0.21066554141574434,1097498.3046913147,-1.7020520757009439
2025-05-30 00:00:00-04:00,993643.3089637756,2,1079255.8120155334,7.9255812015533555,0.04055363123960376,1097498.3046913147,-1.6621886883836368
2025-06-02 00:00:00-04:00,149503.321018219,10,1080855.8104896545,8.085581048965462,0.1482501605558184,1097498.3046913147,-1.516402725227084
2025-06-03 00:00:00-04:00,422485.81823349,5,1084675.7977867126,8.467579778671276,0.35342246948995015,1097498.3046913147,-1.1683395636960525
2025-06-04 00:00:00-04:00,756380.8225059509,2,1084573.3045005798,8.457330450057988,-0.009449209279122073,1097498.3046913147,-1.177678374124702
2025-06-05 00:00:00-04:00,1009083.3218955994,1,1074065.8200645447,7.406582006454476,-0.9688127480579678,1097498.3046913147,-2.135081623963031
2025-06-06 00:00:00-04:00,1070815.8200645447,0,1070815.8200645447,7.081582006454479,-0.30258853221907245,1097498.3046913147,-2.431209644034471
2025-06-09 00:00:00-04:00,1070815.8200645447,0,1070815.8200645447,7.081582006454479,0.0,1097498.3046913147,-2.431209644034471
